area_code,date,stage,window_start,window_end,shed_hrs
27,2024-01-08,4,2024-01-08 05:00:00,2024-01-08 07:30:00,2.5
27,2024-01-08,4,2024-01-08 17:30:00,2024-01-08 20:00:00,2.5
28,2024-01-08,4,2024-01-08 07:30:00,2024-01-08 10:00:00,2.5
28,2024-01-08,4,2024-01-08 20:00:00,2024-01-08 22:30:00,2.5
29,2024-01-08,4,2024-01-08 10:00:00,2024-01-08 12:30:00,2.5
29,2024-01-08,4,2024-01-08 22:30:00,2024-01-08 23:59:59,1.5
30,2024-01-08,4,2024-01-08 12:30:00,2024-01-08 15:00:00,2.5
30,2024-01-08,4,2024-01-08 00:00:00,2024-01-08 02:30:00,2.5
31,2024-01-08,4,2024-01-08 15:00:00,2024-01-08 17:30:00,2.5
31,2024-01-08,4,2024-01-08 02:30:00,2024-01-08 05:00:00,2.5
32,2024-01-08,4,2024-01-08 17:30:00,2024-01-08 20:00:00,2.5
32,2024-01-08,4,2024-01-08 05:00:00,2024-01-08 07:30:00,2.5
1,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
1,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
1,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
2,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
2,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
2,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
3,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
3,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
3,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
4,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
4,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
4,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
5,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
5,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
5,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
6,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
6,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
6,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
7,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
7,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
7,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
8,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
8,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
8,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
9,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
9,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
9,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
10,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
10,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
10,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
11,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
11,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
11,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
12,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
12,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
12,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
13,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
13,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
13,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
14,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
14,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
14,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
15,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
15,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
15,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
16,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
16,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
16,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
17,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
17,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
17,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
18,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
18,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
18,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
19,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
19,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
19,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
20,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
20,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
20,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
21,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
21,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
21,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
22,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
22,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
22,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
23,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
23,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
23,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
24,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
24,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
24,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
25,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
25,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
25,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
26,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
26,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
26,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
27,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
27,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
27,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
28,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
28,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
28,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
29,2024-01-09,5,2024-01-09 10:00:00,2024-01-09 12:30:00,2.5
29,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
29,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
30,2024-01-09,5,2024-01-09 12:30:00,2024-01-09 15:00:00,2.5
30,2024-01-09,5,2024-01-09 20:00:00,2024-01-09 22:30:00,2.5
30,2024-01-09,5,2024-01-09 02:30:00,2024-01-09 05:00:00,2.5
31,2024-01-09,5,2024-01-09 15:00:00,2024-01-09 17:30:00,2.5
31,2024-01-09,5,2024-01-09 22:30:00,2024-01-09 23:59:59,1.5
31,2024-01-09,5,2024-01-09 05:00:00,2024-01-09 07:30:00,2.5
32,2024-01-09,5,2024-01-09 17:30:00,2024-01-09 20:00:00,2.5
32,2024-01-09,5,2024-01-09 00:00:00,2024-01-09 02:30:00,2.5
32,2024-01-09,5,2024-01-09 07:30:00,2024-01-09 10:00:00,2.5
1,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
1,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
2,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
2,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
3,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
3,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
4,2024-01-10,4,2024-01-10 07:30:00,2024-01-10 10:00:00,2.5
4,2024-01-10,4,2024-01-10 20:00:00,2024-01-10 22:30:00,2.5
5,2024-01-10,4,2024-01-10 10:00:00,2024-01-10 12:30:00,2.5
5,2024-01-10,4,2024-01-10 22:30:00,2024-01-10 23:59:59,1.5
6,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
6,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
7,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
7,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
8,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
8,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
9,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
9,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
10,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
10,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
11,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
11,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
12,2024-01-10,4,2024-01-10 07:30:00,2024-01-10 10:00:00,2.5
12,2024-01-10,4,2024-01-10 20:00:00,2024-01-10 22:30:00,2.5
13,2024-01-10,4,2024-01-10 10:00:00,2024-01-10 12:30:00,2.5
13,2024-01-10,4,2024-01-10 22:30:00,2024-01-10 23:59:59,1.5
14,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
14,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
15,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
15,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
16,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
16,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
17,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
17,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
18,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
18,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
19,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
19,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
20,2024-01-10,4,2024-01-10 07:30:00,2024-01-10 10:00:00,2.5
20,2024-01-10,4,2024-01-10 20:00:00,2024-01-10 22:30:00,2.5
21,2024-01-10,4,2024-01-10 10:00:00,2024-01-10 12:30:00,2.5
21,2024-01-10,4,2024-01-10 22:30:00,2024-01-10 23:59:59,1.5
22,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
22,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
23,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
23,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
24,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
24,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
25,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
25,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
26,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
26,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
27,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
27,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
28,2024-01-10,4,2024-01-10 07:30:00,2024-01-10 10:00:00,2.5
28,2024-01-10,4,2024-01-10 20:00:00,2024-01-10 22:30:00,2.5
29,2024-01-10,4,2024-01-10 10:00:00,2024-01-10 12:30:00,2.5
29,2024-01-10,4,2024-01-10 22:30:00,2024-01-10 23:59:59,1.5
30,2024-01-10,4,2024-01-10 12:30:00,2024-01-10 15:00:00,2.5
30,2024-01-10,4,2024-01-10 00:00:00,2024-01-10 02:30:00,2.5
31,2024-01-10,4,2024-01-10 15:00:00,2024-01-10 17:30:00,2.5
31,2024-01-10,4,2024-01-10 02:30:00,2024-01-10 05:00:00,2.5
32,2024-01-10,4,2024-01-10 17:30:00,2024-01-10 20:00:00,2.5
32,2024-01-10,4,2024-01-10 05:00:00,2024-01-10 07:30:00,2.5
1,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
1,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
2,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
2,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
3,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
3,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
4,2024-01-11,4,2024-01-11 07:30:00,2024-01-11 10:00:00,2.5
4,2024-01-11,4,2024-01-11 20:00:00,2024-01-11 22:30:00,2.5
5,2024-01-11,4,2024-01-11 10:00:00,2024-01-11 12:30:00,2.5
5,2024-01-11,4,2024-01-11 22:30:00,2024-01-11 23:59:59,1.5
6,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
6,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
7,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
7,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
8,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
8,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
9,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
9,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
10,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
10,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
11,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
11,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
12,2024-01-11,4,2024-01-11 07:30:00,2024-01-11 10:00:00,2.5
12,2024-01-11,4,2024-01-11 20:00:00,2024-01-11 22:30:00,2.5
13,2024-01-11,4,2024-01-11 10:00:00,2024-01-11 12:30:00,2.5
13,2024-01-11,4,2024-01-11 22:30:00,2024-01-11 23:59:59,1.5
14,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
14,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
15,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
15,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
16,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
16,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
17,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
17,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
18,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
18,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
19,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
19,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
20,2024-01-11,4,2024-01-11 07:30:00,2024-01-11 10:00:00,2.5
20,2024-01-11,4,2024-01-11 20:00:00,2024-01-11 22:30:00,2.5
21,2024-01-11,4,2024-01-11 10:00:00,2024-01-11 12:30:00,2.5
21,2024-01-11,4,2024-01-11 22:30:00,2024-01-11 23:59:59,1.5
22,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
22,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
23,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
23,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
24,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
24,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
25,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
25,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
26,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
26,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
27,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
27,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
28,2024-01-11,4,2024-01-11 07:30:00,2024-01-11 10:00:00,2.5
28,2024-01-11,4,2024-01-11 20:00:00,2024-01-11 22:30:00,2.5
29,2024-01-11,4,2024-01-11 10:00:00,2024-01-11 12:30:00,2.5
29,2024-01-11,4,2024-01-11 22:30:00,2024-01-11 23:59:59,1.5
30,2024-01-11,4,2024-01-11 12:30:00,2024-01-11 15:00:00,2.5
30,2024-01-11,4,2024-01-11 00:00:00,2024-01-11 02:30:00,2.5
31,2024-01-11,4,2024-01-11 15:00:00,2024-01-11 17:30:00,2.5
31,2024-01-11,4,2024-01-11 02:30:00,2024-01-11 05:00:00,2.5
32,2024-01-11,4,2024-01-11 17:30:00,2024-01-11 20:00:00,2.5
32,2024-01-11,4,2024-01-11 05:00:00,2024-01-11 07:30:00,2.5
1,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
1,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
2,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
2,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
3,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
3,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
4,2024-01-12,4,2024-01-12 07:30:00,2024-01-12 10:00:00,2.5
4,2024-01-12,4,2024-01-12 20:00:00,2024-01-12 22:30:00,2.5
5,2024-01-12,4,2024-01-12 10:00:00,2024-01-12 12:30:00,2.5
5,2024-01-12,4,2024-01-12 22:30:00,2024-01-12 23:59:59,1.5
6,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
6,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
7,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
7,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
8,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
8,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
9,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
9,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
10,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
10,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
11,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
11,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
12,2024-01-12,4,2024-01-12 07:30:00,2024-01-12 10:00:00,2.5
12,2024-01-12,4,2024-01-12 20:00:00,2024-01-12 22:30:00,2.5
13,2024-01-12,4,2024-01-12 10:00:00,2024-01-12 12:30:00,2.5
13,2024-01-12,4,2024-01-12 22:30:00,2024-01-12 23:59:59,1.5
14,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
14,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
15,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
15,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
16,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
16,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
17,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
17,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
18,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
18,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
19,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
19,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
20,2024-01-12,4,2024-01-12 07:30:00,2024-01-12 10:00:00,2.5
20,2024-01-12,4,2024-01-12 20:00:00,2024-01-12 22:30:00,2.5
21,2024-01-12,4,2024-01-12 10:00:00,2024-01-12 12:30:00,2.5
21,2024-01-12,4,2024-01-12 22:30:00,2024-01-12 23:59:59,1.5
22,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
22,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
23,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
23,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
24,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
24,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
25,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
25,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
26,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
26,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
27,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
27,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
28,2024-01-12,4,2024-01-12 07:30:00,2024-01-12 10:00:00,2.5
28,2024-01-12,4,2024-01-12 20:00:00,2024-01-12 22:30:00,2.5
29,2024-01-12,4,2024-01-12 10:00:00,2024-01-12 12:30:00,2.5
29,2024-01-12,4,2024-01-12 22:30:00,2024-01-12 23:59:59,1.5
30,2024-01-12,4,2024-01-12 12:30:00,2024-01-12 15:00:00,2.5
30,2024-01-12,4,2024-01-12 00:00:00,2024-01-12 02:30:00,2.5
31,2024-01-12,4,2024-01-12 15:00:00,2024-01-12 17:30:00,2.5
31,2024-01-12,4,2024-01-12 02:30:00,2024-01-12 05:00:00,2.5
32,2024-01-12,4,2024-01-12 17:30:00,2024-01-12 20:00:00,2.5
32,2024-01-12,4,2024-01-12 05:00:00,2024-01-12 07:30:00,2.5
1,2024-01-13,3,2024-01-13 00:00:00,2024-01-13 02:30:00,2.5
1,2024-01-13,3,2024-01-13 12:30:00,2024-01-13 15:00:00,2.5
2,2024-01-13,3,2024-01-13 02:30:00,2024-01-13 05:00:00,2.5
2,2024-01-13,3,2024-01-13 15:00:00,2024-01-13 17:30:00,2.5
3,2024-01-13,3,2024-01-13 05:00:00,2024-01-13 07:30:00,2.5
3,2024-01-13,3,2024-01-13 17:30:00,2024-01-13 20:00:00,2.5
4,2024-01-13,3,2024-01-13 07:30:00,2024-01-13 10:00:00,2.5
4,2024-01-13,3,2024-01-13 20:00:00,2024-01-13 22:30:00,2.5
5,2024-01-13,3,2024-01-13 10:00:00,2024-01-13 12:30:00,2.5
5,2024-01-13,3,2024-01-13 22:30:00,2024-01-13 23:59:59,1.5
6,2024-01-13,3,2024-01-13 12:30:00,2024-01-13 15:00:00,2.5
6,2024-01-13,3,2024-01-13 00:00:00,2024-01-13 02:30:00,2.5
7,2024-01-13,3,2024-01-13 15:00:00,2024-01-13 17:30:00,2.5
7,2024-01-13,3,2024-01-13 02:30:00,2024-01-13 05:00:00,2.5
8,2024-01-13,3,2024-01-13 17:30:00,2024-01-13 20:00:00,2.5
8,2024-01-13,3,2024-01-13 05:00:00,2024-01-13 07:30:00,2.5
9,2024-01-13,3,2024-01-13 00:00:00,2024-01-13 02:30:00,2.5
9,2024-01-13,3,2024-01-13 12:30:00,2024-01-13 15:00:00,2.5
10,2024-01-13,3,2024-01-13 02:30:00,2024-01-13 05:00:00,2.5
10,2024-01-13,3,2024-01-13 15:00:00,2024-01-13 17:30:00,2.5
11,2024-01-13,3,2024-01-13 05:00:00,2024-01-13 07:30:00,2.5
11,2024-01-13,3,2024-01-13 17:30:00,2024-01-13 20:00:00,2.5
12,2024-01-13,3,2024-01-13 07:30:00,2024-01-13 10:00:00,2.5
12,2024-01-13,3,2024-01-13 20:00:00,2024-01-13 22:30:00,2.5
13,2024-01-13,3,2024-01-13 10:00:00,2024-01-13 12:30:00,2.5
13,2024-01-13,3,2024-01-13 22:30:00,2024-01-13 23:59:59,1.5
14,2024-01-13,3,2024-01-13 12:30:00,2024-01-13 15:00:00,2.5
14,2024-01-13,3,2024-01-13 00:00:00,2024-01-13 02:30:00,2.5
15,2024-01-13,3,2024-01-13 15:00:00,2024-01-13 17:30:00,2.5
15,2024-01-13,3,2024-01-13 02:30:00,2024-01-13 05:00:00,2.5
16,2024-01-13,3,2024-01-13 17:30:00,2024-01-13 20:00:00,2.5
16,2024-01-13,3,2024-01-13 05:00:00,2024-01-13 07:30:00,2.5
17,2024-01-13,3,2024-01-13 00:00:00,2024-01-13 02:30:00,2.5
17,2024-01-13,3,2024-01-13 12:30:00,2024-01-13 15:00:00,2.5
18,2024-01-13,3,2024-01-13 02:30:00,2024-01-13 05:00:00,2.5
18,2024-01-13,3,2024-01-13 15:00:00,2024-01-13 17:30:00,2.5
19,2024-01-13,3,2024-01-13 05:00:00,2024-01-13 07:30:00,2.5
19,2024-01-13,3,2024-01-13 17:30:00,2024-01-13 20:00:00,2.5
20,2024-01-13,3,2024-01-13 07:30:00,2024-01-13 10:00:00,2.5
20,2024-01-13,3,2024-01-13 20:00:00,2024-01-13 22:30:00,2.5
